"ID","Date_ID","BibTexKey","ContentType"
3169,"U-7","Hassan.1985NeoPredyn","D"
3170,"U-7","Flight.1973SurvRec","D"
3171,"U-7","Derricourt.1971RadChronENA","D"
3172,"U-7","DeeveyFlint.1967RadMeasCI","D"
3173,"U-7","Olsson.1959UppsalaI","D"
3176,"U-73","CalPal","D"
3177,"U-73","EgyRadDat","D"
3178,"U-73","RowlandBertini.2016Neolithic","Z"
3179,"U-73","HawassHassan.1988Merimda","D"
3180,"U-73","Flight.1973SurvRec","D"
3181,"U-73","Derricourt.1971RadChronENA","D"
3182,"U-73","DeeveyFlint.1967RadMeasCI","D"
3183,"U-73","Olsson.1959UppsalaI","D"
3186,"U-8","CalPal","D"
3187,"U-8","EgyRadDat","D"
3188,"U-8","RowlandBertini.2016Neolithic","Z"
3189,"U-8","PhillippsHoldaway.2012MidHol","D"
3190,"U-8","HawassHassan.1988Merimda","D"
3191,"U-8","Hassan.1985NeoPredyn","D"
3192,"U-8","Flight.1973SurvRec","D"
3193,"U-8","Derricourt.1971RadChronENA","D"
3194,"U-8","DeeveyFlint.1967RadMeasCI","D"
3195,"U-8","Olsson.1959UppsalaI","D"
3198,"U-9","EgyRadDat","D"
3199,"U-9","PetitMaire.1993URL","D"
3200,"U-9","RowlandBertini.2016Neolithic","Z"
3201,"U-9","Flight.1973SurvRec","D"
3202,"U-9","Derricourt.1971RadChronENA","D"
3203,"U-9","DeeveyFlint.1967RadMeasCI","D"
3206,"U-9A","CalPal","D"
3207,"U-9A","EgyRadDat","D"
3208,"U-9A","RowlandBertini.2016Neolithic","Z"
3209,"U-9A","PhillippsHoldaway.2012MidHol","D"
3210,"U-9A","HawassHassan.1988Merimda","D"
3211,"U-9A","Hassan.1985NeoPredyn","D"
3212,"U-9A","Olsson.1959UppsalaI","D"
3215,"U-9B","CalPal","D"
3216,"U-9B","EgyRadDat","D"
3217,"U-9B","RowlandBertini.2016Neolithic","Z"
3218,"U-9B","PhillippsHoldaway.2012MidHol","D"
3219,"U-9B","PetitMaire.1993URL","D"
3220,"U-9B","HawassHassan.1988Merimda","D"
3221,"U-9B","Hassan.1985NeoPredyn","D"
3222,"U-9B","Olsson.1959UppsalaI","D"
3225,"W-4355","CalPal","D"
3226,"W-4355","PhillippsHoldaway.2012MidHol","D"
3227,"W-4355","RowlandBertini.2016Neolithic","Z"
3228,"W-4355","Close.1988CurResRecIII","D"
3229,"W-4355","Hassan.1985NeoPredyn","D"
3232,"WSU-1846","CalPal","D"
3233,"WSU-1846","EgyRadDat","D"
3234,"WSU-1846","PetitMaire.1993URL","D"
3235,"WSU-1846","RowlandBertini.2016Neolithic","Z"
3236,"WSU-1846","PhillippsHoldaway.2012MidHol","D"
3237,"WSU-1846","HawassHassan.1988Merimda","D"
3238,"WSU-1846","Close.1988CurResRecIII","D"
3239,"WSU-1846","Hassan.1985NeoPredyn","D"
3242,"U-5","EgyRadDat","D"
3243,"U-5","Olsson.1959UppsalaI","D"
3246,"Beta-2804","CalPal","D"
3247,"Beta-2804","EgyRadDat","D"
3248,"Beta-2804","PetitMaire.1993URL","D"
3249,"Beta-2804","Jousse.2017AtlasMammal","Z"
3250,"Beta-2804","ZeistRoller.1993PlaMaadi","B"
3251,"Beta-2804","PhillippsHoldaway.2012MidHol","D"
3252,"Beta-2804","Schmidt.1993Comments","C"
3253,"Beta-2804","RizkanaSeeher.1990MaadiIV","D"
3254,"Beta-2804","Close.1988CurResRecIII","D"
3255,"Beta-2804","Hassan.1985NeoPredyn","D"
3258,"Beta-2805","CalPal","D"
3259,"Beta-2805","EgyRadDat","D"
3260,"Beta-2805","PetitMaire.1993URL","D"
3261,"Beta-2805","Jousse.2017AtlasMammal","Z"
3262,"Beta-2805","ZeistRoller.1993PlaMaadi","B"
3263,"Beta-2805","PhillippsHoldaway.2012MidHol","D"
3264,"Beta-2805","Lovell.2001LateNCP","D"
3265,"Beta-2805","Schmidt.1993Comments","C"
3266,"Beta-2805","RizkanaSeeher.1990MaadiIV","D"
3267,"Beta-2805","Close.1988CurResRecIII","D"
3268,"Beta-2805","Hassan.1985NeoPredyn","D"
3271,"KN-3573","CalPal","D"
3272,"KN-3573","EgyRadDat","D"
3273,"KN-3573","Jousse.2017AtlasMammal","Z"
3274,"KN-3573","ZeistRoller.1993PlaMaadi","B"
3275,"KN-3573","Schmidt.1993Comments","C"
3276,"KN-3573","RizkanaSeeher.1990MaadiIV","D"
3279,"KN-3574","CalPal","D"
3280,"KN-3574","EgyRadDat","D"
3281,"KN-3574","Jousse.2017AtlasMammal","Z"
3282,"KN-3574","ZeistRoller.1993PlaMaadi","B"
3283,"KN-3574","Schmidt.1993Comments","C"
3284,"KN-3574","RizkanaSeeher.1990MaadiIV","D"
3287,"KN-3745","CalPal","D"
3288,"KN-3745","EgyRadDat","D"
3289,"KN-3745","Jousse.2017AtlasMammal","Z"
3290,"KN-3745","ZeistRoller.1993PlaMaadi","B"
3291,"KN-3745","Schmidt.1993Comments","C"
3292,"KN-3745","RizkanaSeeher.1990MaadiIV","D"
3295,"KN-3862","CalPal","D"
3296,"KN-3862","EgyRadDat","D"
3297,"KN-3862","Jousse.2017AtlasMammal","Z"
3298,"KN-3862","ZeistRoller.1993PlaMaadi","B"
3299,"KN-3862","Schmidt.1993Comments","C"
3300,"KN-3862","RizkanaSeeher.1990MaadiIV","D"
3303,"KN-3863","CalPal","D"
3304,"KN-3863","EgyRadDat","D"
3305,"KN-3863","Jousse.2017AtlasMammal","Z"
3306,"KN-3863","ZeistRoller.1993PlaMaadi","B"
3307,"KN-3863","Schmidt.1993Comments","C"
3308,"KN-3863","RizkanaSeeher.1990MaadiIV","D"
3311,"KN-3899","CalPal","D"
3312,"KN-3899","EgyRadDat","D"
3313,"KN-3899","Jousse.2017AtlasMammal","Z"
3314,"KN-3899","Lovell.2001LateNCP","D"
3315,"KN-3899","ZeistRoller.1993PlaMaadi","B"
3316,"KN-3899","Schmidt.1993Comments","C"
3319,"KN-3910","CalPal","D"
3320,"KN-3910","EgyRadDat","D"
3321,"KN-3910","Jousse.2017AtlasMammal","Z"
3322,"KN-3910","ZeistRoller.1993PlaMaadi","B"
3323,"KN-3910","Schmidt.1993Comments","C"
3324,"KN-3910","RizkanaSeeher.1990MaadiIV","D"
3327,"R-1425","CalPal","D"
3328,"R-1425","EgyRadDat","D"
3329,"R-1425","Jousse.2017AtlasMammal","Z"
3330,"R-1425","ZeistRoller.1993PlaMaadi","B"
3331,"R-1425","Schmidt.1993Comments","C"
3332,"R-1425","CanevaFrangipane.1989Maadi","D"
3335,"R-1426","CalPal","D"
3336,"R-1426","EgyRadDat","D"
3337,"R-1426","Jousse.2017AtlasMammal","Z"
3338,"R-1426","ZeistRoller.1993PlaMaadi","B"
3339,"R-1426","Schmidt.1993Comments","C"
3340,"R-1426","CanevaFrangipane.1989Maadi","D"
3343,"R-1427","CalPal","D"
3344,"R-1427","EgyRadDat","D"
3345,"R-1427","Jousse.2017AtlasMammal","Z"
3346,"R-1427","ZeistRoller.1993PlaMaadi","B"
3347,"R-1427","Schmidt.1993Comments","C"
3348,"R-1427","CanevaFrangipane.1989Maadi","D"
3351,"R-1428","CalPal","D"
3352,"R-1428","EgyRadDat","D"
3353,"R-1428","Jousse.2017AtlasMammal","Z"
3354,"R-1428","ZeistRoller.1993PlaMaadi","B"
3355,"R-1428","Schmidt.1993Comments","C"
3356,"R-1428","CanevaFrangipane.1989Maadi","D"
3359,"Bln-5215","CalPal","D"
3360,"Bln-5215","Klimscha.2009RadDPreAqaba","D"
3361,"Bln-5215","Jousse.2017AtlasMammal","Z"
3362,"Bln-5215","ZeistRoller.1993PlaMaadi","B"
3363,"Bln-5215","Schmidt.1993Comments","C"
3366,"BM-381","CalPal","D"
3367,"BM-381","EgyRadDat","D"
3368,"BM-381","DeeRowland.2012Synch","D"
3369,"BM-381","Driesch.1997TierrButo","Z"
3370,"BM-381","BarkerBurleigh.1971BMVII","D"
3371,"BM-381","Edwards.1970AbsDatEgC14","D"
3374,"KN-4009","CalPal","D"
3375,"KN-4009","EgyRadDat","D"
3376,"KN-4009","vonderWay.1997TellelFara","D"
3377,"KN-4009","Driesch.1997TierrButo","Z"
3380,"KN-4010","CalPal","D"
3381,"KN-4010","EgyRadDat","D"
3382,"KN-4010","vonderWay.1997TellelFara","D"
3383,"KN-4010","Driesch.1997TierrButo","Z"
3386,"KN-4011","CalPal","D"
3387,"KN-4011","EgyRadDat","D"
3388,"KN-4011","vonderWay.1997TellelFara","D"
3389,"KN-4011","Driesch.1997TierrButo","Z"
3392,"KN-4012","CalPal","D"
3393,"KN-4012","EgyRadDat","D"
3394,"KN-4012","vonderWay.1997TellelFara","D"
3395,"KN-4012","Driesch.1997TierrButo","Z"
3398,"KN-4013","EgyRadDat","D"
3399,"KN-4013","Driesch.1997TierrButo","Z"
3402,"KN-4014","EgyRadDat","D"
3403,"KN-4014","Driesch.1997TierrButo","Z"
3406,"KN-4015","CalPal","D"
3407,"KN-4015","EgyRadDat","D"
3408,"KN-4015","vonderWay.1997TellelFara","D"
3409,"KN-4015","Driesch.1997TierrButo","Z"
3412,"KN-4016","CalPal","D"
3413,"KN-4016","EgyRadDat","D"
3414,"KN-4016","vonderWay.1997TellelFara","D"
3415,"KN-4016","Driesch.1997TierrButo","Z"
3418,"KN-4220","CalPal","D"
3419,"KN-4220","EgyRadDat","D"
3420,"KN-4220","vonderWay.1997TellelFara","D"
3421,"KN-4220","Driesch.1997TierrButo","Z"
3424,"KN-4249","EgyRadDat","D"
3425,"KN-4249","Driesch.1997TierrButo","Z"
3428,"KN-4446","CalPal","D"
3429,"KN-4446","EgyRadDat","D"
3430,"KN-4446","vonderWay.1997TellelFara","D"
3431,"KN-4446","Driesch.1997TierrButo","Z"
3434,"C-463","EgyRadDat","D"
3435,"C-463","PhillippsHoldaway.2012MidHol","D"
3436,"C-463","DebonoMortensen.1990ElOmari","C; Z"
3437,"C-463","Hassan.1985NeoPredyn","D"
3438,"C-463","Derricourt.1971RadChronENA","D"
3439,"C-463","Libby.1955RadDa","D"
3440,"C-463","ArnoldLibby.1951RadDat","D"
3443,"C-62","EgyRadDat","D"
3444,"C-62","DebonoMortensen.1990ElOmari","C; Z"
3447,"KN-3933","CalPal","D"
3448,"KN-3933","EgyRadDat","D"
3449,"KN-3933","PhillippsHoldaway.2012MidHol","D"
3450,"KN-3933","Mortensen.1992C14EOmari","D"
3451,"KN-3933","DebonoMortensen.1990ElOmari","C; Z"
3454,"KN-3934","CalPal","D"
3455,"KN-3934","EgyRadDat","D"
3456,"KN-3934","PhillippsHoldaway.2012MidHol","D"
3457,"KN-3934","Mortensen.1992C14EOmari","D"
3458,"KN-3934","DebonoMortensen.1990ElOmari","C; Z"
3461,"KN-3994","CalPal","D"
3462,"KN-3994","EgyRadDat","D"
3463,"KN-3994","Mortensen.1992C14EOmari","D"
3464,"KN-3994","DebonoMortensen.1990ElOmari","C; Z"
3467,"KN-4177","CalPal","D"
3468,"KN-4177","EgyRadDat","D"
3469,"KN-4177","Mortensen.1992C14EOmari","D"
3470,"KN-4177","DebonoMortensen.1990ElOmari","C; Z"
3473,"KN-4178","CalPal","D"
3474,"KN-4178","EgyRadDat","D"
3475,"KN-4178","Mortensen.1992C14EOmari","D"
3476,"KN-4178","DebonoMortensen.1990ElOmari","C; Z"
3479,"Beta-228941","WilsonGilbert.2014SaisII","D"
3482,"Beta-228938","WilsonGilbert.2014SaisII","D"
3485,"Beta-228940","WilsonGilbert.2014SaisII","D"
3488,"Beta-228939","WilsonGilbert.2014SaisII","D"
3491,"Gd-2660","EgyRadDat","D"
3492,"Gd-2660","Kroeper.2003RadThermoMAO","D"
3495,"Gd-4566","CalPal","D"
3496,"Gd-4566","EgyRadDat","D"
3497,"Gd-4566","Kroeper.2003RadThermoMAO","D"
3498,"Gd-4566","PazdurPazdur.1994GliwXII","D"
3501,"Gd-5125","EgyRadDat","D"
3502,"Gd-5125","Kroeper.2003RadThermoMAO","D"
3505,"Gd-5216","EgyRadDat","D"
3506,"Gd-5216","Kroeper.2003RadThermoMAO","D"
3509,"Gd-5713","EgyRadDat","D"
3510,"Gd-5713","PazdurPazdur.1994GliwXII","D"
3513,"Gd-6233","CalPal","D"
3514,"Gd-6233","EgyRadDat","D"
3515,"Gd-6233","PazdurPazdur.1994GliwXII","D"
3518,"Hv-9566","EgyRadDat","D"
3519,"Hv-9566","Kroeper.2003RadThermoMAO","D"
3522,"Hv-9567","EgyRadDat","D"
3523,"Hv-9567","Kroeper.2003RadThermoMAO","D"
3526,"KN-3606","EgyRadDat","D"
3527,"KN-3606","Kroeper.2003RadThermoMAO","D"
3530,"KN-3607","EgyRadDat","D"
3531,"KN-3607","Kroeper.2003RadThermoMAO","D"
3534,"KN-3608","EgyRadDat","D"
3535,"KN-3608","Kroeper.2003RadThermoMAO","D"
3538,"KN-3609","EgyRadDat","D"
3539,"KN-3609","Kroeper.2003RadThermoMAO","D"
3542,"KN-3759","EgyRadDat","D"
3543,"KN-3759","Kroeper.2003RadThermoMAO","D"
3546,"KN-3761","EgyRadDat","D"
3547,"KN-3761","Kroeper.2003RadThermoMAO","D"
3550,"KN-3762","EgyRadDat","D"
3551,"KN-3762","Kroeper.2003RadThermoMAO","D"
3554,"KN-3763","EgyRadDat","D"
3555,"KN-3763","Kroeper.2003RadThermoMAO","D"
3558,"KN-4441","EgyRadDat","D"
3559,"KN-4441","Kroeper.2003RadThermoMAO","D"
3562,"KN-4442","EgyRadDat","D"
3563,"KN-4442","Kroeper.2003RadThermoMAO","D"
3566,"KN-4443","EgyRadDat","D"
3567,"KN-4443","Kroeper.2003RadThermoMAO","D"
3570,"SI-6630","EgyRadDat","D"
3571,"SI-6630","Kroeper.2003RadThermoMAO","D"
3574,"Gd-4143","EgyRadDat","D"
3575,"Gd-4143","Kroeper.2003RadThermoMAO","D"
3578,"KN-3061","EgyRadDat","D"
3579,"KN-3061","Kroeper.2003RadThermoMAO","D"
3582,"KN-3062","EgyRadDat","D"
3583,"KN-3062","Kroeper.2003RadThermoMAO","D"
3586,"KN-3068","EgyRadDat","D"
3587,"KN-3068","Kroeper.2003RadThermoMAO","D"
3590,"KN-3069","EgyRadDat","D"
3591,"KN-3069","Kroeper.2003RadThermoMAO","D"
3594,"KN-3168","EgyRadDat","D"
3595,"KN-3168","Kroeper.2003RadThermoMAO","D"
3598,"Tx-2871","EgyRadDat","D"
3599,"Tx-2871","ValastroDavis.1988UTexXVI","D"
3602,"H-7060-6583","CalPal","D"
3603,"H-7060-6583","Dittmann.1990Kombin","D"
3606,"H-7061-6584","CalPal","D"
3607,"H-7061-6584","Dittmann.1990Kombin","D"
3610,"Hv-13921","CalPal","D"
3611,"Hv-13921","Dittmann.1990Kombin","D"
3614,"Hv-13922","CalPal","D"
3615,"Hv-13922","Dittmann.1990Kombin","D"
3618,"Hv-13923","CalPal","D"
3619,"Hv-13923","Dittmann.1990Kombin","D"
3622,"Hv-13924","CalPal","D"
3623,"Hv-13924","Dittmann.1990Kombin","D"
3626,"Hv-13925","CalPal","D"
3627,"Hv-13925","Dittmann.1990Kombin","D"
3630,"KN-3865","CalPal","D"
3631,"KN-3865","EgyRadDat","D"
3632,"KN-3865","RizkanaSeeher.1990MaadiIV","D"
3635,"KN-3866","CalPal","D"
3636,"KN-3866","EgyRadDat","D"
3637,"KN-3866","RizkanaSeeher.1990MaadiIV","D"
3640,"SMU-1438","EgyRadDat","D"
3641,"SMU-1438","WenkeBuck.1988HisnOK","D"
3642,"SMU-1438","Close.1988CurResRecIII","D"
3643,"SMU-1438","HassanRobinson.1987High","D"
3646,"SMU-1440","EgyRadDat","D"
3647,"SMU-1440","WenkeBuck.1988HisnOK","D"
3648,"SMU-1440","Close.1988CurResRecIII","D"
3649,"SMU-1440","HassanRobinson.1987High","D"
3652,"SMU-1882","WenkeBuck.1988HisnOK","D"
3655,"SMU-1627","WenkeBuck.1988HisnOK","D"
3658,"SMU-1569","WenkeBuck.1988HisnOK","D"
3661,"Teledyne I-318","EgyRadDat","D"
3662,"Teledyne I-318","WenkeBuck.1988HisnOK","D"
3663,"Teledyne I-318","Close.1988CurResRecIII","D"
3664,"Teledyne I-318","HassanRobinson.1987High","D"
3667,"SMU-1552","CalPal","D"
3668,"SMU-1552","WenkeBuck.1988HisnOK","D"
3669,"SMU-1552","Close.1988CurResRecIII","D"
3672,"VERA-2616","ForstnerMuellerJeuthe.2015RIII","C"
3673,"VERA-2616","KutscheraBietak.2012Crucial","D"
3674,"VERA-2616","DrieschPeters.2001FruPferde","Z"
3675,"VERA-2616","vondenDriesch.1986Tierkn","Z"
3676,"VERA-2616","Boessneck.1976TeIDabTierk","Z"
3679,"VERA-2617","ForstnerMuellerJeuthe.2015RIII","C"
3680,"VERA-2617","KutscheraBietak.2012Crucial","D"
3681,"VERA-2617","DrieschPeters.2001FruPferde","Z"
3682,"VERA-2617","vondenDriesch.1986Tierkn","Z"
3683,"VERA-2617","Boessneck.1976TeIDabTierk","Z"
3686,"VERA-2618","FalconerFall.2016Jordan","D"
3687,"VERA-2618","ForstnerMuellerJeuthe.2015RIII","C"
3688,"VERA-2618","KutscheraBietak.2012Crucial","D"
3689,"VERA-2618","DrieschPeters.2001FruPferde","Z"
3690,"VERA-2618","vondenDriesch.1986Tierkn","Z"
3691,"VERA-2618","Boessneck.1976TeIDabTierk","Z"
3694,"VERA-2619","FalconerFall.2016Jordan","D"
3695,"VERA-2619","ForstnerMuellerJeuthe.2015RIII","C"
3696,"VERA-2619","KutscheraBietak.2012Crucial","D"
3697,"VERA-2619","DrieschPeters.2001FruPferde","Z"
3698,"VERA-2619","vondenDriesch.1986Tierkn","Z"
3699,"VERA-2619","Boessneck.1976TeIDabTierk","Z"
3702,"VERA-2620","FalconerFall.2016Jordan","D"
3703,"VERA-2620","ForstnerMuellerJeuthe.2015RIII","C"
3704,"VERA-2620","KutscheraBietak.2012Crucial","D"
3705,"VERA-2620","DrieschPeters.2001FruPferde","Z"
3706,"VERA-2620","vondenDriesch.1986Tierkn","Z"
3707,"VERA-2620","Boessneck.1976TeIDabTierk","Z"
3710,"VERA-2621","ForstnerMuellerJeuthe.2015RIII","C"
3711,"VERA-2621","KutscheraBietak.2012Crucial","D"
3712,"VERA-2621","DrieschPeters.2001FruPferde","Z"
3713,"VERA-2621","vondenDriesch.1986Tierkn","Z"
3714,"VERA-2621","Boessneck.1976TeIDabTierk","Z"
3717,"VERA-2622","ForstnerMuellerJeuthe.2015RIII","C"
3718,"VERA-2622","KutscheraBietak.2012Crucial","D"
3719,"VERA-2622","DrieschPeters.2001FruPferde","Z"
3720,"VERA-2622","vondenDriesch.1986Tierkn","Z"
3721,"VERA-2622","Boessneck.1976TeIDabTierk","Z"
3724,"VERA-2623","ForstnerMuellerJeuthe.2015RIII","C"
3725,"VERA-2623","KutscheraBietak.2012Crucial","D"
3726,"VERA-2623","DrieschPeters.2001FruPferde","Z"
3727,"VERA-2623","vondenDriesch.1986Tierkn","Z"
3728,"VERA-2623","Boessneck.1976TeIDabTierk","Z"
3731,"VERA-2624","ForstnerMuellerJeuthe.2015RIII","C"
3732,"VERA-2624","KutscheraBietak.2012Crucial","D"
3733,"VERA-2624","DrieschPeters.2001FruPferde","Z"
3734,"VERA-2624","vondenDriesch.1986Tierkn","Z"
3735,"VERA-2624","Boessneck.1976TeIDabTierk","Z"
3738,"VERA-2625","ForstnerMuellerJeuthe.2015RIII","C"
3739,"VERA-2625","KutscheraBietak.2012Crucial","D"
3740,"VERA-2625","DrieschPeters.2001FruPferde","Z"
3741,"VERA-2625","vondenDriesch.1986Tierkn","Z"
3742,"VERA-2625","Boessneck.1976TeIDabTierk","Z"
3745,"VERA-2626","ForstnerMuellerJeuthe.2015RIII","C"
3746,"VERA-2626","KutscheraBietak.2012Crucial","D"
3747,"VERA-2626","DrieschPeters.2001FruPferde","Z"
3748,"VERA-2626","vondenDriesch.1986Tierkn","Z"
3749,"VERA-2626","Boessneck.1976TeIDabTierk","Z"
3752,"VERA-2627","ForstnerMuellerJeuthe.2015RIII","C"
3753,"VERA-2627","KutscheraBietak.2012Crucial","D"
3754,"VERA-2627","DrieschPeters.2001FruPferde","Z"
3755,"VERA-2627","vondenDriesch.1986Tierkn","Z"
3756,"VERA-2627","Boessneck.1976TeIDabTierk","Z"
3759,"VERA-2628","ForstnerMuellerJeuthe.2015RIII","C"
3760,"VERA-2628","KutscheraBietak.2012Crucial","D"
3761,"VERA-2628","DrieschPeters.2001FruPferde","Z"
3762,"VERA-2628","vondenDriesch.1986Tierkn","Z"
3763,"VERA-2628","Boessneck.1976TeIDabTierk","Z"
3766,"VERA-2629","ForstnerMuellerJeuthe.2015RIII","C"
3767,"VERA-2629","KutscheraBietak.2012Crucial","D"
3768,"VERA-2629","DrieschPeters.2001FruPferde","Z"
3769,"VERA-2629","vondenDriesch.1986Tierkn","Z"
3770,"VERA-2629","Boessneck.1976TeIDabTierk","Z"
3773,"VERA-2630","ForstnerMuellerJeuthe.2015RIII","C"
3774,"VERA-2630","KutscheraBietak.2012Crucial","D"
3775,"VERA-2630","DrieschPeters.2001FruPferde","Z"
3776,"VERA-2630","vondenDriesch.1986Tierkn","Z"
3777,"VERA-2630","Boessneck.1976TeIDabTierk","Z"
3780,"VERA-2631","FalconerFall.2016Jordan","D"
3781,"VERA-2631","ForstnerMuellerJeuthe.2015RIII","C"
3782,"VERA-2631","KutscheraBietak.2012Crucial","D"
3783,"VERA-2631","DrieschPeters.2001FruPferde","Z"
3784,"VERA-2631","vondenDriesch.1986Tierkn","Z"
3785,"VERA-2631","Boessneck.1976TeIDabTierk","Z"
3788,"VERA-2632","ForstnerMuellerJeuthe.2015RIII","C"
3789,"VERA-2632","KutscheraBietak.2012Crucial","D"
3790,"VERA-2632","DrieschPeters.2001FruPferde","Z"
3791,"VERA-2632","vondenDriesch.1986Tierkn","Z"
3792,"VERA-2632","Boessneck.1976TeIDabTierk","Z"
3795,"VERA-2895","ForstnerMuellerJeuthe.2015RIII","C"
3796,"VERA-2895","KutscheraBietak.2012Crucial","D"
3797,"VERA-2895","DrieschPeters.2001FruPferde","Z"
3798,"VERA-2895","vondenDriesch.1986Tierkn","Z"
3799,"VERA-2895","Boessneck.1976TeIDabTierk","Z"
3802,"VERA-2896","ForstnerMuellerJeuthe.2015RIII","C"
3803,"VERA-2896","KutscheraBietak.2012Crucial","D"
3804,"VERA-2896","DrieschPeters.2001FruPferde","Z"
3805,"VERA-2896","vondenDriesch.1986Tierkn","Z"
3806,"VERA-2896","Boessneck.1976TeIDabTierk","Z"
3809,"VERA-2897","ForstnerMuellerJeuthe.2015RIII","C"
3810,"VERA-2897","KutscheraBietak.2012Crucial","D"
3811,"VERA-2897","DrieschPeters.2001FruPferde","Z"
3812,"VERA-2897","vondenDriesch.1986Tierkn","Z"
3813,"VERA-2897","Boessneck.1976TeIDabTierk","Z"
3816,"VERA-2898","ForstnerMuellerJeuthe.2015RIII","C"
3817,"VERA-2898","KutscheraBietak.2012Crucial","D"
3818,"VERA-2898","DrieschPeters.2001FruPferde","Z"
3819,"VERA-2898","vondenDriesch.1986Tierkn","Z"
3820,"VERA-2898","Boessneck.1976TeIDabTierk","Z"
3823,"VERA-2899","ForstnerMuellerJeuthe.2015RIII","C"
3824,"VERA-2899","KutscheraBietak.2012Crucial","D"
3825,"VERA-2899","DrieschPeters.2001FruPferde","Z"
3826,"VERA-2899","vondenDriesch.1986Tierkn","Z"
3827,"VERA-2899","Boessneck.1976TeIDabTierk","Z"
3830,"VERA-2900","FalconerFall.2016Jordan","D"
3831,"VERA-2900","ForstnerMuellerJeuthe.2015RIII","C"
3832,"VERA-2900","KutscheraBietak.2012Crucial","D"
3835,"VERA-2901","FalconerFall.2016Jordan","D"
3836,"VERA-2901","ForstnerMuellerJeuthe.2015RIII","C"
3837,"VERA-2901","KutscheraBietak.2012Crucial","D"
3840,"VERA-3031","ForstnerMuellerJeuthe.2015RIII","C"
3841,"VERA-3031","KutscheraBietak.2012Crucial","D"
3842,"VERA-3031","DrieschPeters.2001FruPferde","Z"
3843,"VERA-3031","vondenDriesch.1986Tierkn","Z"
3844,"VERA-3031","Boessneck.1976TeIDabTierk","Z"
3847,"VERA-3032","ForstnerMuellerJeuthe.2015RIII","C"
3848,"VERA-3032","KutscheraBietak.2012Crucial","D"
3849,"VERA-3032","DrieschPeters.2001FruPferde","Z"
3850,"VERA-3032","vondenDriesch.1986Tierkn","Z"
3851,"VERA-3032","Boessneck.1976TeIDabTierk","Z"
3854,"VERA-3033","ForstnerMuellerJeuthe.2015RIII","C"
3855,"VERA-3033","KutscheraBietak.2012Crucial","D"
3856,"VERA-3033","DrieschPeters.2001FruPferde","Z"
3857,"VERA-3033","vondenDriesch.1986Tierkn","Z"
3858,"VERA-3033","Boessneck.1976TeIDabTierk","Z"
3861,"VERA-3616","ForstnerMuellerJeuthe.2015RIII","C"
3862,"VERA-3616","KutscheraBietak.2012Crucial","D"
3863,"VERA-3616","DrieschPeters.2001FruPferde","Z"
3864,"VERA-3616","vondenDriesch.1986Tierkn","Z"
3865,"VERA-3616","Boessneck.1976TeIDabTierk","Z"
3868,"VERA-3617","ForstnerMuellerJeuthe.2015RIII","C"
3869,"VERA-3617","KutscheraBietak.2012Crucial","D"
3870,"VERA-3617","DrieschPeters.2001FruPferde","Z"
3871,"VERA-3617","vondenDriesch.1986Tierkn","Z"
3872,"VERA-3617","Boessneck.1976TeIDabTierk","Z"
3875,"VERA-3618","ForstnerMuellerJeuthe.2015RIII","C"
3876,"VERA-3618","KutscheraBietak.2012Crucial","D"
3877,"VERA-3618","DrieschPeters.2001FruPferde","Z"
3878,"VERA-3618","vondenDriesch.1986Tierkn","Z"
3879,"VERA-3618","Boessneck.1976TeIDabTierk","Z"
3882,"VERA-3619","ForstnerMuellerJeuthe.2015RIII","C"
3883,"VERA-3619","KutscheraBietak.2012Crucial","D"
3884,"VERA-3619","DrieschPeters.2001FruPferde","Z"
3885,"VERA-3619","vondenDriesch.1986Tierkn","Z"
3886,"VERA-3619","Boessneck.1976TeIDabTierk","Z"
3889,"VERA-3620","ForstnerMuellerJeuthe.2015RIII","C"
3890,"VERA-3620","KutscheraBietak.2012Crucial","D"
3891,"VERA-3620","DrieschPeters.2001FruPferde","Z"
3892,"VERA-3620","vondenDriesch.1986Tierkn","Z"
3893,"VERA-3620","Boessneck.1976TeIDabTierk","Z"
3896,"VERA-3621","ForstnerMuellerJeuthe.2015RIII","C"
3897,"VERA-3621","KutscheraBietak.2012Crucial","D"
3898,"VERA-3621","DrieschPeters.2001FruPferde","Z"
3899,"VERA-3621","vondenDriesch.1986Tierkn","Z"
3900,"VERA-3621","Boessneck.1976TeIDabTierk","Z"
3903,"VERA-3622","ForstnerMuellerJeuthe.2015RIII","C"
3904,"VERA-3622","KutscheraBietak.2012Crucial","D"
3905,"VERA-3622","DrieschPeters.2001FruPferde","Z"
3906,"VERA-3622","vondenDriesch.1986Tierkn","Z"
3907,"VERA-3622","Boessneck.1976TeIDabTierk","Z"
3910,"VERA-3623","ForstnerMuellerJeuthe.2015RIII","C"
3911,"VERA-3623","KutscheraBietak.2012Crucial","D"
3912,"VERA-3623","DrieschPeters.2001FruPferde","Z"
3913,"VERA-3623","vondenDriesch.1986Tierkn","Z"
3914,"VERA-3623","Boessneck.1976TeIDabTierk","Z"
3917,"VERA-3636","ForstnerMuellerJeuthe.2015RIII","C"
3918,"VERA-3636","KutscheraBietak.2012Crucial","D"
3919,"VERA-3636","DrieschPeters.2001FruPferde","Z"
3920,"VERA-3636","vondenDriesch.1986Tierkn","Z"
3921,"VERA-3636","Boessneck.1976TeIDabTierk","Z"
